ValorLiq;OrgCompras;TipoDoc;Centro;CriadorPedido;Primeiro Gerência de Linha;Primeiro getPessoa.Gerência;TipoContrato;Ptnct;GrupoMerc;Itens não alterados
479;OC1;Tipo2;Centro11;Criador24;Linha2;Gerencia5;tipocon2;Não;GM211;1
480;OC1;Tipo1;Centro4;Criador12;Linha4;Gerencia4;tipocon1;Não;GM89;1
480;OC4;Tipo2;Centro9;Criador80;Linha3;Gerencia3;tipocon2;Sim;GM41;0
481;OC1;Tipo1;Centro31;Criador28;Linha1;Gerencia1;tipocon1;Não;GM84;1
481;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM13;1
481;OC2;Tipo2;Centro26;Criador11;Linha2;Gerencia5;tipocon2;Sim;GM491;1
481;OC1;Tipo1;Centro85;Criador40;Linha1;Gerencia1;tipocon1;Não;GM492;1
481;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM128;0
481;OC2;Tipo2;Centro16;Criador22;Linha2;Gerencia5;tipocon2;Sim;GM99;1
481;OC2;Tipo2;Centro88;Criador81;Linha3;Gerencia3;tipocon2;Sim;GM232;1
481;OC1;Tipo1;Centro1;Criador6;Linha2;Gerencia2;tipocon1;Não;GM233;1
482;OC2;Tipo2;Centro26;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM213;1
482;OC1;Tipo1;Centro27;Criador3;Linha3;Gerencia3;tipocon1;Não;GM266;0
482;OC1;Tipo2;Centro3;Criador3;Linha3;Gerencia3;tipocon2;Não;GM31;0
482;OC2;Tipo2;Centro3;Criador11;Linha2;Gerencia5;tipocon2;Sim;GM31;0
483;OC4;Tipo2;Centro11;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM405;0
483;OC1;Tipo2;Centro4;Criador3;Linha3;Gerencia3;tipocon2;Não;GM87;1
483;OC2;Tipo2;Centro7;Criador15;Linha2;Gerencia5;tipocon2;Sim;GM35;0
484;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM31;0
484;OC1;Tipo1;Centro94;Criador4;Linha2;Gerencia2;tipocon1;Não;GM199;0
485;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM165;0
485;OC1;Tipo2;Centro40;Criador3;Linha3;Gerencia3;tipocon2;Não;GM232;1
485;OC2;Tipo2;Centro1;Criador67;Linha3;Gerencia3;tipocon2;Sim;GM232;0
486;OC4;Tipo2;Centro41;Criador19;Linha2;Gerencia5;tipocon2;Sim;GM389;1
486;OC4;Tipo2;Centro33;Criador26;Linha2;Gerencia5;tipocon2;Sim;GM99;1
486;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM89;1
486;OC1;Tipo1;Centro8;Criador1;Linha1;Gerencia1;tipocon1;Não;GM493;1
487;OC1;Tipo1;Centro3;Criador7;Linha4;Gerencia4;tipocon1;Não;GM165;0
487;OC1;Tipo1;Centro1;Criador40;Linha1;Gerencia1;tipocon1;Não;GM273;0
489;OC1;Tipo1;Centro30;Criador3;Linha3;Gerencia3;tipocon1;Não;GM13;1
489;OC1;Tipo1;Centro9;Criador1;Linha1;Gerencia1;tipocon1;Não;GM150;1
489;OC1;Tipo1;Centro38;Criador28;Linha1;Gerencia1;tipocon1;Não;GM395;1
489;OC1;Tipo2;Centro51;Criador79;Linha2;Gerencia5;tipocon2;Não;GM84;0
489;OC1;Tipo1;Centro33;Criador87;Linha1;Gerencia1;tipocon1;Não;GM112;0
489;OC1;Tipo2;Centro8;Criador3;Linha3;Gerencia3;tipocon2;Não;GM253;1
490;OC4;Tipo2;Centro4;Criador22;Linha2;Gerencia5;tipocon2;Sim;GM54;1
490;OC4;Tipo2;Centro24;Criador62;Linha3;Gerencia3;tipocon2;Sim;GM266;0
490;OC1;Tipo1;Centro29;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;1
490;OC1;Tipo2;Centro26;Criador29;Linha2;Gerencia6;tipocon2;Não;GM2;1
490;OC1;Tipo2;Centro14;Criador3;Linha3;Gerencia3;tipocon2;Não;GM89;0
490;OC4;Tipo2;Centro8;Criador49;Linha2;Gerencia5;tipocon2;Sim;GM318;0
490;OC2;Tipo2;Centro19;Criador36;Linha2;Gerencia5;tipocon2;Sim;GM34;0
490;OC4;Tipo2;Centro49;Criador11;Linha2;Gerencia5;tipocon2;Sim;GM321;0
491;OC2;Tipo2;Centro54;Criador14;Linha2;Gerencia5;tipocon2;Sim;GM464;1
491;OC4;Tipo2;Centro20;Criador35;Linha2;Gerencia5;tipocon2;Sim;GM9;0
492;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM7;1
492;OC1;Tipo1;Centro30;Criador3;Linha3;Gerencia3;tipocon1;Não;GM45;1
493;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM126;1
493;OC1;Tipo1;Centro14;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;1
494;OC1;Tipo1;Centro22;Criador3;Linha3;Gerencia3;tipocon1;Não;GM314;1
494;OC1;Tipo1;Centro4;Criador100;Linha1;Gerencia1;tipocon1;Não;GM112;1
494;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM126;1
495;OC2;Tipo2;Centro16;Criador57;Linha2;Gerencia5;tipocon2;Sim;GM13;0
495;OC1;Tipo1;Centro4;Criador7;Linha4;Gerencia4;tipocon1;Não;GM32;0
496;OC1;Tipo2;Centro9;Criador3;Linha3;Gerencia3;tipocon2;Não;GM3;0
496;OC1;Tipo2;Centro25;Criador48;Linha1;Gerencia7;tipocon2;Não;GM313;1
497;OC1;Tipo2;Centro16;Criador3;Linha3;Gerencia3;tipocon2;Não;GM203;1
498;OC2;Tipo2;Centro1;Criador58;Linha2;Gerencia5;tipocon2;Sim;GM494;1
499;OC2;Tipo2;Centro22;Criador18;Linha3;Gerencia3;tipocon2;Sim;GM180;1
499;OC1;Tipo2;Centro32;Criador3;Linha3;Gerencia3;tipocon2;Não;GM362;1
499;OC4;Tipo2;Centro34;Criador36;Linha2;Gerencia5;tipocon2;Sim;GM35;1
499;OC4;Tipo2;Centro28;Criador43;Linha2;Gerencia5;tipocon2;Sim;GM280;0
499;OC4;Tipo2;Centro49;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM17;1
500;OC2;Tipo2;Centro88;Criador41;Linha2;Gerencia5;tipocon2;Sim;GM232;0
500;OC1;Tipo1;Centro37;Criador6;Linha2;Gerencia2;tipocon1;Não;GM9;0
501;OC1;Tipo2;Centro25;Criador3;Linha3;Gerencia3;tipocon2;Não;GM55;1
501;OC2;Tipo2;Centro17;Criador15;Linha2;Gerencia5;tipocon2;Sim;GM115;0
501;OC1;Tipo1;Centro24;Criador1;Linha1;Gerencia1;tipocon1;Não;GM319;1
501;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;1
502;OC4;Tipo2;Centro41;Criador66;Linha2;Gerencia5;tipocon2;Sim;GM495;1
502;OC1;Tipo1;Centro34;Criador6;Linha2;Gerencia2;tipocon1;Não;GM9;1
503;OC1;Tipo1;Centro32;Criador6;Linha2;Gerencia2;tipocon1;Não;GM2;1
503;OC2;Tipo2;Centro19;Criador19;Linha2;Gerencia5;tipocon2;Sim;GM197;0
503;OC1;Tipo2;Centro27;Criador84;Linha2;Gerencia5;tipocon2;Não;GM306;1
503;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM363;1
503;OC1;Tipo1;Centro7;Criador5;Linha2;Gerencia2;tipocon1;Não;GM41;1
503;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM459;1
504;OC4;Tipo2;Centro33;Criador67;Linha3;Gerencia3;tipocon2;Sim;GM216;0
504;OC1;Tipo1;Centro8;Criador5;Linha2;Gerencia2;tipocon1;Não;GM41;1
504;OC1;Tipo1;Centro6;Criador2;Linha2;Gerencia2;tipocon1;Não;GM41;1
504;OC1;Tipo1;Centro29;Criador3;Linha3;Gerencia3;tipocon1;Não;GM45;1
504;OC1;Tipo1;Centro20;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;1
505;OC2;Tipo2;Centro25;Criador66;Linha2;Gerencia5;tipocon2;Sim;GM496;0
505;OC1;Tipo1;Centro27;Criador6;Linha2;Gerencia2;tipocon1;Não;GM9;0
506;OC1;Tipo1;Centro35;Criador5;Linha2;Gerencia2;tipocon1;Não;GM9;0
506;OC4;Tipo2;Centro4;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM363;0
506;OC1;Tipo1;Centro5;Criador5;Linha2;Gerencia2;tipocon1;Não;GM9;1
506;OC1;Tipo2;Centro8;Criador3;Linha3;Gerencia3;tipocon2;Não;GM253;1
507;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM41;1
508;OC4;Tipo2;Centro95;Criador33;Linha2;Gerencia5;tipocon2;Sim;GM497;0
508;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;1
508;OC1;Tipo2;Centro4;Criador3;Linha3;Gerencia3;tipocon2;Não;GM64;0
508;OC1;Tipo2;Centro22;Criador3;Linha3;Gerencia3;tipocon2;Não;GM200;0
508;OC1;Tipo2;Centro24;Criador3;Linha3;Gerencia3;tipocon2;Não;GM150;0
508;OC2;Tipo2;Centro25;Criador62;Linha3;Gerencia3;tipocon2;Sim;GM199;1
509;OC1;Tipo1;Centro8;Criador3;Linha3;Gerencia3;tipocon1;Não;GM106;1
509;OC1;Tipo1;Centro47;Criador3;Linha3;Gerencia3;tipocon1;Não;GM233;0
509;OC2;Tipo2;Centro1;Criador18;Linha3;Gerencia3;tipocon2;Sim;GM73;0
512;OC1;Tipo2;Centro27;Criador84;Linha2;Gerencia5;tipocon2;Não;GM213;1
512;OC1;Tipo1;Centro16;Criador28;Linha1;Gerencia1;tipocon1;Não;GM498;0
512;OC1;Tipo1;Centro29;Criador6;Linha2;Gerencia2;tipocon1;Não;GM9;0
513;OC1;Tipo2;Centro31;Criador3;Linha3;Gerencia3;tipocon2;Não;GM35;1
515;OC1;Tipo2;Centro18;Criador3;Linha3;Gerencia3;tipocon2;Não;GM210;1
515;OC2;Tipo2;Centro7;Criador19;Linha2;Gerencia5;tipocon2;Sim;GM499;1
515;OC2;Tipo2;Centro76;Criador31;Linha2;Gerencia5;tipocon2;Sim;GM76;0
516;OC1;Tipo1;Centro34;Criador5;Linha2;Gerencia2;tipocon1;Não;GM9;1
516;OC2;Tipo2;Centro22;Criador92;Linha2;Gerencia5;tipocon2;Sim;GM232;0
516;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM330;1
516;OC1;Tipo1;Centro18;Criador3;Linha3;Gerencia3;tipocon1;Não;GM163;0
516;OC1;Tipo1;Centro8;Criador3;Linha3;Gerencia3;tipocon1;Não;GM41;1
517;OC1;Tipo1;Centro35;Criador3;Linha3;Gerencia3;tipocon1;Não;GM41;1
517;OC1;Tipo1;Centro3;Criador6;Linha2;Gerencia2;tipocon1;Não;GM9;1
517;OC2;Tipo2;Centro30;Criador57;Linha2;Gerencia5;tipocon2;Sim;GM500;0
517;OC1;Tipo2;Centro24;Criador93;Linha1;Gerencia11;tipocon2;Não;GM200;0
518;OC4;Tipo2;Centro34;Criador67;Linha3;Gerencia3;tipocon2;Sim;GM6;0
519;OC2;Tipo2;Centro25;Criador33;Linha2;Gerencia5;tipocon2;Sim;GM501;0
519;OC2;Tipo2;Centro14;Criador56;Linha2;Gerencia5;tipocon2;Sim;GM489;0
519;OC4;Tipo2;Centro24;Criador26;Linha2;Gerencia5;tipocon2;Sim;GM242;0
519;OC1;Tipo1;Centro71;Criador6;Linha2;Gerencia2;tipocon1;Não;GM17;0
520;OC1;Tipo1;Centro38;Criador3;Linha3;Gerencia3;tipocon1;Não;GM126;1
521;OC1;Tipo1;Centro8;Criador7;Linha4;Gerencia4;tipocon1;Não;GM106;1
521;OC1;Tipo1;Centro86;Criador3;Linha3;Gerencia3;tipocon1;Não;GM143;1
521;OC2;Tipo2;Centro22;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM152;1
521;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
522;OC1;Tipo1;Centro1;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;1
522;OC1;Tipo2;Centro8;Criador29;Linha2;Gerencia6;tipocon2;Não;GM38;1
523;OC1;Tipo1;Centro41;Criador3;Linha3;Gerencia3;tipocon1;Não;GM416;1
523;OC1;Tipo1;Centro8;Criador3;Linha3;Gerencia3;tipocon1;Não;GM403;1
523;OC1;Tipo2;Centro25;Criador109;Linha2;Gerencia5;tipocon2;Não;GM336;0
523;OC2;Tipo2;Centro25;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM128;0
523;OC1;Tipo1;Centro19;Criador3;Linha3;Gerencia3;tipocon1;Não;GM200;0
523;OC1;Tipo1;Centro27;Criador3;Linha3;Gerencia3;tipocon1;Não;GM200;0
523;OC2;Tipo2;Centro7;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM6;1
524;OC1;Tipo2;Centro24;Criador48;Linha1;Gerencia7;tipocon2;Não;GM92;1
524;OC1;Tipo2;Centro9;Criador3;Linha3;Gerencia3;tipocon2;Não;GM3;1
525;OC1;Tipo1;Centro3;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;0
526;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM7;1
526;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM163;0
526;OC1;Tipo2;Centro14;Criador3;Linha3;Gerencia3;tipocon2;Não;GM502;1
526;OC3;Tipo2;Centro38;Criador76;Linha2;Gerencia5;tipocon2;Sim;GM503;1
526;OC4;Tipo2;Centro9;Criador76;Linha2;Gerencia5;tipocon2;Sim;GM280;1
526;OC2;Tipo2;Centro19;Criador63;Linha2;Gerencia5;tipocon2;Sim;GM32;0
527;OC1;Tipo2;Centro16;Criador3;Linha3;Gerencia3;tipocon2;Não;GM7;1
527;OC2;Tipo2;Centro3;Criador19;Linha2;Gerencia5;tipocon2;Sim;GM106;1
528;OC4;Tipo2;Centro44;Criador15;Linha2;Gerencia5;tipocon2;Sim;GM342;0
528;OC1;Tipo2;Centro25;Criador113;Linha2;Gerencia6;tipocon2;Não;GM2;0
528;OC1;Tipo1;Centro13;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;1
529;OC1;Tipo2;Centro40;Criador89;Linha1;Gerencia11;tipocon2;Não;GM122;0
529;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM55;1
530;OC1;Tipo1;Centro34;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
531;OC4;Tipo2;Centro24;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM312;0
531;OC1;Tipo1;Centro3;Criador1;Linha1;Gerencia1;tipocon1;Não;GM504;1
531;OC1;Tipo2;Centro6;Criador3;Linha3;Gerencia3;tipocon2;Não;GM62;1
531;OC2;Tipo2;Centro7;Criador50;Linha2;Gerencia5;tipocon2;Sim;GM158;0
531;OC2;Tipo2;Centro7;Criador35;Linha2;Gerencia5;tipocon2;Sim;GM505;1
531;OC2;Tipo2;Centro7;Criador31;Linha2;Gerencia5;tipocon2;Sim;GM506;0
531;OC1;Tipo1;Centro20;Criador12;Linha4;Gerencia4;tipocon1;Não;GM182;1
531;OC1;Tipo2;Centro34;Criador3;Linha3;Gerencia3;tipocon2;Não;GM507;1
531;OC1;Tipo1;Centro1;Criador12;Linha4;Gerencia4;tipocon1;Não;GM168;1
532;OC2;Tipo2;Centro35;Criador120;Linha2;Gerencia5;tipocon2;Sim;GM508;1
532;OC1;Tipo1;Centro33;Criador6;Linha2;Gerencia2;tipocon1;Não;GM163;1
533;OC1;Tipo1;Centro34;Criador40;Linha1;Gerencia1;tipocon1;Não;GM283;1
533;OC2;Tipo2;Centro19;Criador42;Linha2;Gerencia5;tipocon2;Sim;GM306;1
533;OC1;Tipo2;Centro7;Criador9;Linha2;Gerencia5;tipocon2;Não;GM89;1
533;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM7;1
534;OC1;Tipo1;Centro49;Criador1;Linha1;Gerencia1;tipocon1;Não;GM211;1
534;OC1;Tipo1;Centro27;Criador5;Linha2;Gerencia2;tipocon1;Não;GM6;1
534;OC1;Tipo1;Centro13;Criador3;Linha3;Gerencia3;tipocon1;Não;GM58;1
535;OC2;Tipo2;Centro7;Criador11;Linha2;Gerencia5;tipocon2;Sim;GM2;0
535;OC2;Tipo2;Centro19;Criador22;Linha2;Gerencia5;tipocon2;Sim;GM136;1
536;OC4;Tipo2;Centro24;Criador35;Linha2;Gerencia5;tipocon2;Sim;GM159;0
536;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM40;1
536;OC1;Tipo1;Centro25;Criador1;Linha1;Gerencia1;tipocon1;Não;GM1;1
536;OC4;Tipo2;Centro11;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM289;1
537;OC2;Tipo2;Centro37;Criador72;Linha3;Gerencia3;tipocon2;Sim;GM3;1
537;OC1;Tipo1;Centro13;Criador1;Linha1;Gerencia1;tipocon1;Não;GM403;1
537;OC2;Tipo2;Centro1;Criador50;Linha2;Gerencia5;tipocon2;Sim;GM89;0
537;OC3;Tipo2;Centro48;Criador15;Linha2;Gerencia5;tipocon2;Sim;GM506;1
538;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM163;0
538;OC1;Tipo1;Centro11;Criador3;Linha3;Gerencia3;tipocon1;Não;GM3;1
538;OC4;Tipo2;Centro28;Criador59;Linha2;Gerencia5;tipocon2;Sim;GM87;0
539;OC2;Tipo2;Centro47;Criador56;Linha2;Gerencia5;tipocon2;Sim;GM113;1
539;OC1;Tipo1;Centro34;Criador12;Linha4;Gerencia4;tipocon1;Não;GM27;1
539;OC1;Tipo1;Centro5;Criador28;Linha1;Gerencia1;tipocon1;Não;GM509;1
540;OC1;Tipo1;Centro22;Criador3;Linha3;Gerencia3;tipocon1;Não;GM206;1
540;OC2;Tipo2;Centro96;Criador33;Linha2;Gerencia5;tipocon2;Sim;GM449;0
542;OC1;Tipo1;Centro8;Criador1;Linha1;Gerencia1;tipocon1;Não;GM7;1
542;OC1;Tipo1;Centro9;Criador7;Linha4;Gerencia4;tipocon1;Não;GM3;1
543;OC1;Tipo1;Centro8;Criador6;Linha2;Gerencia2;tipocon1;Não;GM63;1
543;OC4;Tipo2;Centro61;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM510;1
543;OC2;Tipo2;Centro7;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM238;0
543;OC2;Tipo2;Centro3;Criador81;Linha3;Gerencia3;tipocon2;Sim;GM238;1
543;OC1;Tipo2;Centro15;Criador3;Linha3;Gerencia3;tipocon2;Não;GM483;1
543;OC4;Tipo2;Centro36;Criador35;Linha2;Gerencia5;tipocon2;Sim;GM89;0
544;OC2;Tipo2;Centro30;Criador19;Linha2;Gerencia5;tipocon2;Sim;GM13;1
544;OC4;Tipo2;Centro11;Criador36;Linha2;Gerencia5;tipocon2;Sim;GM158;1
544;OC1;Tipo2;Centro1;Criador3;Linha3;Gerencia3;tipocon2;Não;GM367;1
545;OC1;Tipo1;Centro22;Criador3;Linha3;Gerencia3;tipocon1;Não;GM354;1
545;OC1;Tipo2;Centro19;Criador3;Linha3;Gerencia3;tipocon2;Não;GM422;1
545;OC1;Tipo2;Centro16;Criador83;Linha2;Gerencia5;tipocon2;Não;GM145;1
545;OC1;Tipo2;Centro16;Criador77;Linha2;Gerencia5;tipocon2;Não;GM242;1
545;OC1;Tipo2;Centro14;Criador3;Linha3;Gerencia3;tipocon2;Não;GM110;1
545;OC3;Tipo2;Centro48;Criador36;Linha2;Gerencia5;tipocon2;Sim;GM511;1
545;OC2;Tipo2;Centro16;Criador19;Linha2;Gerencia5;tipocon2;Sim;GM199;0
545;OC2;Tipo2;Centro16;Criador52;Linha2;Gerencia5;tipocon2;Sim;GM76;1
545;OC2;Tipo2;Centro25;Criador56;Linha2;Gerencia5;tipocon2;Sim;GM267;1
545;OC2;Tipo2;Centro29;Criador37;Linha3;Gerencia3;tipocon2;Sim;GM100;0
545;OC2;Tipo2;Centro54;Criador22;Linha2;Gerencia5;tipocon2;Sim;GM255;1
545;OC4;Tipo2;Centro34;Criador11;Linha2;Gerencia5;tipocon2;Sim;GM247;0
545;OC4;Tipo2;Centro11;Criador42;Linha2;Gerencia5;tipocon2;Sim;GM509;0
545;OC1;Tipo1;Centro1;Criador6;Linha2;Gerencia2;tipocon1;Não;GM13;1
545;OC2;Tipo2;Centro35;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM89;0
546;OC2;Tipo2;Centro54;Criador50;Linha2;Gerencia5;tipocon2;Sim;GM163;1
546;OC1;Tipo1;Centro8;Criador3;Linha3;Gerencia3;tipocon1;Não;GM408;1
548;OC1;Tipo1;Centro5;Criador6;Linha2;Gerencia2;tipocon1;Não;GM407;1
548;OC1;Tipo1;Centro92;Criador3;Linha3;Gerencia3;tipocon1;Não;GM2;1
548;OC1;Tipo1;Centro11;Criador28;Linha1;Gerencia1;tipocon1;Não;GM292;1
548;OC1;Tipo1;Centro54;Criador28;Linha1;Gerencia1;tipocon1;Não;GM292;1
548;OC1;Tipo1;Centro27;Criador51;Linha3;Gerencia3;tipocon1;Não;GM116;1
548;OC1;Tipo1;Centro42;Criador1;Linha1;Gerencia1;tipocon1;Não;GM186;1
549;OC1;Tipo2;Centro9;Criador9;Linha2;Gerencia5;tipocon2;Não;GM18;0
549;OC1;Tipo1;Centro14;Criador3;Linha3;Gerencia3;tipocon1;Não;GM480;0
551;OC1;Tipo1;Centro34;Criador40;Linha1;Gerencia1;tipocon1;Não;GM148;1
551;OC1;Tipo2;Centro4;Criador3;Linha3;Gerencia3;tipocon2;Não;GM87;1
552;OC1;Tipo2;Centro14;Criador24;Linha2;Gerencia5;tipocon2;Não;GM505;1
552;OC1;Tipo1;Centro40;Criador3;Linha3;Gerencia3;tipocon1;Não;GM512;0
552;OC1;Tipo1;Centro62;Criador40;Linha1;Gerencia1;tipocon1;Não;GM112;1
553;OC1;Tipo1;Centro53;Criador3;Linha3;Gerencia3;tipocon1;Não;GM17;0
553;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM277;1
554;OC1;Tipo1;Centro25;Criador1;Linha1;Gerencia1;tipocon1;Não;GM1;1
555;OC2;Tipo2;Centro3;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM89;1
555;OC2;Tipo2;Centro25;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM260;0
555;OC1;Tipo2;Centro19;Criador114;Linha2;Gerencia5;tipocon2;Não;GM513;0
555;OC1;Tipo2;Centro26;Criador114;Linha2;Gerencia5;tipocon2;Não;GM513;0
556;OC1;Tipo1;Centro8;Criador7;Linha4;Gerencia4;tipocon1;Não;GM281;1
556;OC1;Tipo1;Centro16;Criador3;Linha3;Gerencia3;tipocon1;Não;GM4;1
557;OC1;Tipo2;Centro33;Criador79;Linha2;Gerencia5;tipocon2;Não;GM292;0
557;OC4;Tipo2;Centro41;Criador16;Linha2;Gerencia5;tipocon2;Sim;GM514;0
558;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM339;0
558;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM14;1
558;OC2;Tipo2;Centro30;Criador18;Linha3;Gerencia3;tipocon2;Sim;GM110;1
558;OC2;Tipo2;Centro30;Criador58;Linha2;Gerencia5;tipocon2;Sim;GM110;1
559;OC1;Tipo2;Centro11;Criador3;Linha3;Gerencia3;tipocon2;Não;GM50;0
559;OC1;Tipo1;Centro24;Criador3;Linha3;Gerencia3;tipocon1;Não;GM55;1
559;OC1;Tipo2;Centro4;Criador3;Linha3;Gerencia3;tipocon2;Não;GM87;0
559;OC1;Tipo1;Centro25;Criador3;Linha3;Gerencia3;tipocon1;Não;GM47;0
560;OC1;Tipo1;Centro3;Criador51;Linha3;Gerencia3;tipocon1;Não;GM363;1
560;OC1;Tipo2;Centro25;Criador13;Linha1;Gerencia7;tipocon2;Não;GM228;1
560;OC1;Tipo2;Centro52;Criador48;Linha1;Gerencia7;tipocon2;Não;GM92;0
561;OC2;Tipo2;Centro7;Criador54;Linha2;Gerencia5;tipocon2;Sim;GM6;1
561;OC1;Tipo1;Centro9;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;0
562;OC1;Tipo1;Centro5;Criador23;Linha6;Gerencia9;tipocon1;Não;GM515;1
562;OC1;Tipo2;Centro16;Criador3;Linha3;Gerencia3;tipocon2;Não;GM84;0
562;OC1;Tipo2;Centro68;Criador3;Linha3;Gerencia3;tipocon2;Não;GM339;0
563;OC1;Tipo1;Centro4;Criador3;Linha3;Gerencia3;tipocon1;Não;GM60;0
563;OC1;Tipo2;Centro19;Criador24;Linha2;Gerencia5;tipocon2;Não;GM516;0
563;OC1;Tipo2;Centro38;Criador61;Linha2;Gerencia5;tipocon2;Não;GM517;0
563;OC1;Tipo1;Centro13;Criador3;Linha3;Gerencia3;tipocon1;Não;GM55;1
564;OC1;Tipo1;Centro26;Criador1;Linha1;Gerencia1;tipocon1;Não;GM226;1
564;OC2;Tipo2;Centro40;Criador97;Linha3;Gerencia3;tipocon2;Sim;GM108;0
564;OC1;Tipo2;Centro7;Criador108;Linha1;Gerencia7;tipocon2;Não;GM518;1
565;OC1;Tipo1;Centro71;Criador3;Linha3;Gerencia3;tipocon1;Não;GM519;0
566;OC1;Tipo1;Centro16;Criador1;Linha1;Gerencia1;tipocon1;Não;GM240;1
566;OC2;Tipo2;Centro27;Criador68;Linha2;Gerencia5;tipocon2;Sim;GM9;0
566;OC1;Tipo2;Centro30;Criador44;Linha2;Gerencia5;tipocon2;Não;GM80;1
566;OC2;Tipo2;Centro7;Criador57;Linha2;Gerencia5;tipocon2;Sim;GM520;1
566;OC2;Tipo2;Centro7;Criador32;Linha2;Gerencia5;tipocon2;Sim;GM87;0
567;OC1;Tipo1;Centro14;Criador5;Linha2;Gerencia2;tipocon1;Não;GM2;1
567;OC1;Tipo1;Centro51;Criador3;Linha3;Gerencia3;tipocon1;Não;GM6;0
567;OC1;Tipo1;Centro49;Criador105;Linha2;Gerencia2;tipocon1;Não;GM6;0
567;OC1;Tipo1;Centro11;Criador3;Linha3;Gerencia3;tipocon1;Não;GM9;1
568;OC4;Tipo2;Centro34;Criador71;Linha2;Gerencia5;tipocon2;Sim;GM382;0
568;OC1;Tipo2;Centro16;Criador117;Linha3;Gerencia3;tipocon2;Não;GM14;1
569;OC2;Tipo2;Centro19;Criador34;Linha3;Gerencia3;tipocon2;Sim;GM6;1
569;OC1;Tipo1;Centro5;Criador3;Linha3;Gerencia3;tipocon1;Não;GM233;1
569;OC1;Tipo2;Centro8;Criador64;Linha2;Gerencia5;tipocon2;Não;GM281;0
569;OC1;Tipo1;Centro4;Criador7;Linha4;Gerencia4;tipocon1;Não;GM27;1
569;OC1;Tipo1;Centro9;Criador28;Linha1;Gerencia1;tipocon1;Não;GM40;1
570;OC1;Tipo2;Centro62;Criador30;Linha1;Gerencia11;tipocon2;Não;GM238;1
570;OC1;Tipo2;Centro26;Criador3;Linha3;Gerencia3;tipocon2;Não;GM80;0
570;OC1;Tipo1;Centro9;Criador1;Linha1;Gerencia1;tipocon1;Não;GM7;1
